,participant_id,status,topic,response
1987,2791,wimi,parking,no_opinion
1988,2792,niwi,parking,0
1989,2793,other,parking,-1
1990,2794,student,parking,-1
1991,2795,niwi,parking,-1
1992,2797,niwi,parking,2
1993,2798,niwi,parking,0
1994,2799,niwi,parking,-1
1995,2800,student,parking,-1
1996,2801,wimi,parking,0
1997,2803,wimi,parking,no_opinion
1998,2805,niwi,parking,-1
1999,2807,niwi,parking,-2
2000,2808,student,parking,no_opinion
2001,2809,student,parking,-1
2002,2810,student,parking,no_opinion
2003,2811,niwi,parking,2
2004,2812,other,parking,1
2005,2813,student,parking,no_opinion
2006,2815,student,parking,-2
2007,2816,student,parking,1
2008,2817,student,parking,1
2009,2820,student,parking,2
2010,2821,niwi,parking,1
2011,2822,niwi,parking,no_opinion
2012,2823,student,parking,-1
2013,2824,student,parking,1
2014,2825,wimi,parking,0
2015,2826,niwi,parking,-2
2016,2827,wimi,parking,-2
2017,2828,other,parking,no_opinion
2018,2829,niwi,parking,1
2019,2830,student,parking,no_opinion
2020,2831,niwi,parking,0
2021,2833,other,parking,-1
2022,2834,student,parking,-1
2023,2835,student,parking,2
2024,2836,niwi,parking,-1
2025,2837,student,parking,0
2026,2839,niwi,parking,1
2027,2840,student,parking,no_opinion
2028,2841,student,parking,-1
2029,2842,student,parking,no_opinion
2030,2844,student,parking,-1
2031,2845,prof,parking,-2
2032,2846,student,parking,no_opinion
2033,2847,student,parking,no_opinion
2034,2849,student,parking,no_opinion
2035,2851,student,parking,-2
2036,2852,student,parking,-1
2037,2854,student,parking,-1
2038,2855,other,parking,no_opinion
2039,2857,student,parking,-2
2040,2859,student,parking,-1
2041,2861,wimi,parking,no_opinion
2042,2862,student,parking,-1
2043,2863,niwi,parking,0
2044,2864,student,parking,no_opinion
2045,2865,student,parking,-2
2046,2866,student,parking,0
2047,2867,student,parking,2
2048,2868,student,parking,no_opinion
2049,2869,other,parking,no_answer
2050,2870,wimi,parking,2
2051,2872,student,parking,1
2052,2874,student,parking,-1
2053,2875,student,parking,2
2054,2876,wimi,parking,-2
2055,2878,student,parking,no_opinion
2056,2880,student,parking,-2
2057,2881,student,parking,-1
2058,2882,student,parking,0
2059,2885,wimi,parking,0
2060,2886,other,parking,0
2061,2888,niwi,parking,-2
2062,2891,student,parking,0
2063,2893,student,parking,0
2064,2894,student,parking,-1
2065,2895,niwi,parking,-2
2066,2898,student,parking,-1
2067,2899,student,parking,2
2068,2900,student,parking,-2
2069,2901,student,parking,no_opinion
2070,2902,niwi,parking,-2
2071,2903,wimi,parking,no_opinion
2072,2904,student,parking,-1
2073,2906,niwi,parking,no_opinion
2074,2907,student,parking,no_opinion
2075,2908,niwi,parking,1
2076,2909,student,parking,-1
2077,2910,student,parking,no_opinion
2078,2912,student,parking,0
2079,2913,student,parking,-1
2080,2914,student,parking,-1
2081,2915,niwi,parking,-1
2082,2916,student,parking,1
2083,2918,student,parking,-1
2084,2919,student,parking,-1
2085,2920,student,parking,0
2086,2921,wimi,parking,no_opinion
2087,2922,niwi,parking,2
2088,2923,student,parking,-1
2089,2924,wimi,parking,-2
2090,2925,student,parking,-1
2091,2926,student,parking,-1
2092,2927,prof,parking,no_opinion
2093,2928,wimi,parking,-1
2094,2929,student,parking,-2
2095,2932,niwi,parking,-2
2096,2933,wimi,parking,-1
2097,2934,student,parking,0
2098,2936,other,parking,-1
2099,2937,student,parking,-2
2100,2938,niwi,parking,-1
2101,2939,niwi,parking,-1
2102,2940,wimi,parking,-1
2103,2941,student,parking,-2
2104,2942,wimi,parking,2
2105,2944,niwi,parking,-2
2106,2948,prof,parking,no_opinion
2107,2949,student,parking,2
2108,2950,student,parking,-1
2109,2951,niwi,parking,-2
2110,2952,student,parking,1
2111,2953,student,parking,no_opinion
2112,2954,student,parking,1
2113,2955,student,parking,-1
2114,2956,student,parking,-1
2115,2957,student,parking,-1
2116,2961,wimi,parking,no_opinion
2117,2962,student,parking,0
