,participant_id,status,topic,response
220,528,niwi,deutschlandticket,Kommt darauf an...
221,529,wimi,deutschlandticket,Kommt darauf an...
222,530,niwi,deutschlandticket,Kommt darauf an...
223,533,wimi,deutschlandticket,Ja
224,534,niwi,deutschlandticket,Ja
225,535,student,deutschlandticket,
226,537,niwi,deutschlandticket,Nein
227,539,prof,deutschlandticket,Ja
228,540,wimi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
229,541,wimi,deutschlandticket,Nein
230,542,niwi,deutschlandticket,Nein
231,544,wimi,deutschlandticket,Nein
232,545,wimi,deutschlandticket,Nein
233,546,niwi,deutschlandticket,Ja
234,547,wimi,deutschlandticket,Nein
235,548,student,deutschlandticket,
236,549,wimi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
237,550,student,deutschlandticket,
238,551,student,deutschlandticket,
239,552,niwi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
240,554,student,deutschlandticket,Ja
241,555,wimi,deutschlandticket,Ja
242,556,student,deutschlandticket,
243,557,prof,deutschlandticket,Ja
244,558,prof,deutschlandticket,Nein
245,559,niwi,deutschlandticket,Kommt darauf an...
246,560,niwi,deutschlandticket,Nein
247,561,niwi,deutschlandticket,Ja
248,563,wimi,deutschlandticket,Ja
249,564,niwi,deutschlandticket,Nein
250,565,niwi,deutschlandticket,Ja
251,566,student,deutschlandticket,
252,567,student,deutschlandticket,
253,568,student,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
254,569,niwi,deutschlandticket,Kommt darauf an...
255,570,wimi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
256,572,wimi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
257,573,student,deutschlandticket,
258,574,student,deutschlandticket,
259,575,niwi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
260,576,niwi,deutschlandticket,Ja
261,578,student,deutschlandticket,
262,579,niwi,deutschlandticket,Nein
263,580,student,deutschlandticket,
264,581,niwi,deutschlandticket,Ja
265,583,student,deutschlandticket,
266,584,student,deutschlandticket,
267,585,niwi,deutschlandticket,Nein
268,586,student,deutschlandticket,
269,587,niwi,deutschlandticket,Kommt darauf an...
270,588,niwi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
271,589,wimi,deutschlandticket,Ja
272,590,student,deutschlandticket,
273,591,wimi,deutschlandticket,Ja
274,592,student,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
275,593,wimi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
276,596,wimi,deutschlandticket,Nein
277,597,student,deutschlandticket,
278,598,student,deutschlandticket,
279,599,wimi,deutschlandticket,Nein
280,600,niwi,deutschlandticket,Kommt darauf an...
281,601,niwi,deutschlandticket,Ja
282,602,prof,deutschlandticket,Nein
283,604,student,deutschlandticket,
284,605,student,deutschlandticket,
285,606,student,deutschlandticket,
286,607,niwi,deutschlandticket,nicht beantwortet
287,608,student,deutschlandticket,
288,609,wimi,deutschlandticket,Ja
289,610,wimi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
290,611,wimi,deutschlandticket,Ja
291,612,wimi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
292,615,student,deutschlandticket,
293,616,student,deutschlandticket,
294,617,student,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
295,618,student,deutschlandticket,
296,620,wimi,deutschlandticket,Ja
297,621,student,deutschlandticket,
298,622,student,deutschlandticket,
299,623,niwi,deutschlandticket,Kommt darauf an...
300,626,prof,deutschlandticket,Ja
301,627,niwi,deutschlandticket,Nein
302,629,other,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
303,631,student,deutschlandticket,
304,632,student,deutschlandticket,
305,633,student,deutschlandticket,
306,634,student,deutschlandticket,
307,635,wimi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
308,636,niwi,deutschlandticket,Kommt darauf an...
309,637,student,deutschlandticket,
310,638,wimi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
311,639,wimi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
312,640,prof,deutschlandticket,Kommt darauf an...
313,641,niwi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
314,643,student,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
315,644,wimi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
316,646,student,deutschlandticket,
317,647,student,deutschlandticket,
318,652,niwi,deutschlandticket,Nein
319,653,wimi,deutschlandticket,Ja
320,654,niwi,deutschlandticket,Nein
321,655,wimi,deutschlandticket,Nein
322,656,student,deutschlandticket,
323,657,student,deutschlandticket,
324,658,student,deutschlandticket,
325,660,student,deutschlandticket,
326,661,student,deutschlandticket,
327,662,wimi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
328,663,niwi,deutschlandticket,Ja
329,667,student,deutschlandticket,
330,668,student,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
331,669,student,deutschlandticket,
332,670,niwi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
333,671,niwi,deutschlandticket,Nein
334,672,wimi,deutschlandticket,Ja
335,673,wimi,deutschlandticket,Ja
336,674,wimi,deutschlandticket,Ja
337,675,student,deutschlandticket,
338,676,student,deutschlandticket,
339,677,niwi,deutschlandticket,Ja
340,678,student,deutschlandticket,
341,679,student,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
342,680,wimi,deutschlandticket,Nein
343,682,student,deutschlandticket,
344,683,student,deutschlandticket,
345,684,student,deutschlandticket,Ja
346,686,niwi,deutschlandticket,Nein
347,687,student,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
348,688,student,deutschlandticket,
349,689,student,deutschlandticket,
350,690,student,deutschlandticket,
351,691,wimi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
352,692,niwi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
353,693,niwi,deutschlandticket,Nein
354,695,student,deutschlandticket,
355,696,student,deutschlandticket,
356,697,niwi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
357,698,niwi,deutschlandticket,Nein
358,699,student,deutschlandticket,
359,700,student,deutschlandticket,
360,701,student,deutschlandticket,Ja
361,703,student,deutschlandticket,Ja
362,704,student,deutschlandticket,
363,705,niwi,deutschlandticket,Kommt darauf an...
364,706,wimi,deutschlandticket,Ja
365,707,student,deutschlandticket,
366,708,wimi,deutschlandticket,Nein
367,709,student,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
368,710,niwi,deutschlandticket,nicht beantwortet
369,711,wimi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
370,712,niwi,deutschlandticket,Ja
371,713,student,deutschlandticket,
372,715,student,deutschlandticket,
373,716,student,deutschlandticket,
374,717,student,deutschlandticket,
375,718,student,deutschlandticket,
376,719,prof,deutschlandticket,Nein
377,721,niwi,deutschlandticket,Nein
378,722,wimi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
379,723,student,deutschlandticket,
380,724,wimi,deutschlandticket,Nein
381,726,student,deutschlandticket,
382,727,wimi,deutschlandticket,Nein
383,728,prof,deutschlandticket,Nein
384,729,niwi,deutschlandticket,Nein
385,730,wimi,deutschlandticket,Kommt darauf an...
386,731,student,deutschlandticket,
387,733,student,deutschlandticket,
388,736,student,deutschlandticket,
389,737,student,deutschlandticket,
390,738,wimi,deutschlandticket,Kommt darauf an...
391,739,wimi,deutschlandticket,Ja
392,740,student,deutschlandticket,
393,741,wimi,deutschlandticket,Nein
394,742,student,deutschlandticket,
395,743,student,deutschlandticket,
396,744,student,deutschlandticket,
397,745,niwi,deutschlandticket,Ja
398,746,student,deutschlandticket,
399,748,student,deutschlandticket,
400,749,wimi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
401,750,student,deutschlandticket,
402,751,student,deutschlandticket,
403,752,student,deutschlandticket,
404,753,student,deutschlandticket,
405,754,wimi,deutschlandticket,Nein
406,755,student,deutschlandticket,
407,756,wimi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
408,757,student,deutschlandticket,
409,758,student,deutschlandticket,
410,759,student,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
411,760,niwi,deutschlandticket,Nein
412,761,student,deutschlandticket,
413,762,niwi,deutschlandticket,Ja
414,767,niwi,deutschlandticket,Kommt darauf an...
415,768,student,deutschlandticket,
416,772,niwi,deutschlandticket,Kommt darauf an...
417,773,student,deutschlandticket,
418,774,student,deutschlandticket,
419,775,niwi,deutschlandticket,Nein
420,776,student,deutschlandticket,
421,777,student,deutschlandticket,
422,778,other,deutschlandticket,Nein
423,779,student,deutschlandticket,
424,780,student,deutschlandticket,
425,782,student,deutschlandticket,
426,783,niwi,deutschlandticket,Nein
427,784,wimi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
428,785,wimi,deutschlandticket,Ja
429,786,niwi,deutschlandticket,Kommt darauf an...
430,787,student,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
431,788,student,deutschlandticket,
432,789,student,deutschlandticket,
433,790,niwi,deutschlandticket,Kommt darauf an...
434,791,student,deutschlandticket,
435,792,student,deutschlandticket,
436,793,student,deutschlandticket,
437,794,wimi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
438,796,student,deutschlandticket,
439,797,wimi,deutschlandticket,Nein
440,798,student,deutschlandticket,
441,799,student,deutschlandticket,Nein
442,802,niwi,deutschlandticket,Nein
443,804,student,deutschlandticket,
444,805,student,deutschlandticket,
445,806,student,deutschlandticket,
446,807,student,deutschlandticket,
447,808,niwi,deutschlandticket,Nein
448,809,prof,deutschlandticket,Nein
449,810,other,deutschlandticket,Ja
450,811,student,deutschlandticket,
451,812,niwi,deutschlandticket,Nein
452,813,student,deutschlandticket,
453,814,niwi,deutschlandticket,Ja
454,815,niwi,deutschlandticket,Ja
455,816,prof,deutschlandticket,Nein
456,817,niwi,deutschlandticket,Ja
457,818,student,deutschlandticket,Nein
458,819,student,deutschlandticket,
459,820,wimi,deutschlandticket,Ja
460,821,student,deutschlandticket,Ja
461,824,student,deutschlandticket,
462,825,prof,deutschlandticket,Nein
463,827,student,deutschlandticket,
464,829,wimi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
465,830,student,deutschlandticket,
466,831,wimi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
467,832,student,deutschlandticket,
468,834,wimi,deutschlandticket,Ja
469,835,niwi,deutschlandticket,Nein
470,836,student,deutschlandticket,
471,837,student,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
472,838,wimi,deutschlandticket,Ja
473,839,niwi,deutschlandticket,Ja
474,841,wimi,deutschlandticket,Nein
475,842,wimi,deutschlandticket,Nein
476,843,student,deutschlandticket,
477,844,prof,deutschlandticket,Nein
478,847,student,deutschlandticket,
479,848,student,deutschlandticket,
480,849,wimi,deutschlandticket,Nein
481,852,wimi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
482,853,student,deutschlandticket,
483,854,student,deutschlandticket,
484,855,niwi,deutschlandticket,Nein
485,856,niwi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
486,857,niwi,deutschlandticket,Ja
487,858,niwi,deutschlandticket,Ja
488,859,student,deutschlandticket,
489,862,student,deutschlandticket,
490,863,niwi,deutschlandticket,Nein
491,864,student,deutschlandticket,
492,866,wimi,deutschlandticket,nicht beantwortet
493,868,niwi,deutschlandticket,Kommt darauf an...
494,869,student,deutschlandticket,
495,870,wimi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
496,871,student,deutschlandticket,Ja
497,872,student,deutschlandticket,
498,873,prof,deutschlandticket,Nein
499,875,wimi,deutschlandticket,Ja
500,876,wimi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
501,877,student,deutschlandticket,
502,878,student,deutschlandticket,
503,879,niwi,deutschlandticket,Ja
504,880,student,deutschlandticket,
505,881,niwi,deutschlandticket,Nein
506,882,student,deutschlandticket,
507,884,wimi,deutschlandticket,Kommt darauf an...
508,885,prof,deutschlandticket,Nein
509,886,niwi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
510,887,student,deutschlandticket,
511,888,student,deutschlandticket,
512,889,student,deutschlandticket,
513,890,student,deutschlandticket,
514,891,niwi,deutschlandticket,Ja
515,892,niwi,deutschlandticket,Nein
516,893,student,deutschlandticket,
517,894,wimi,deutschlandticket,Ja
518,896,student,deutschlandticket,
519,898,student,deutschlandticket,
520,899,niwi,deutschlandticket,Nein
521,901,student,deutschlandticket,
522,902,student,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
523,903,wimi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
524,905,student,deutschlandticket,
525,906,wimi,deutschlandticket,Ja
526,908,student,deutschlandticket,
527,909,student,deutschlandticket,
528,910,student,deutschlandticket,
529,912,niwi,deutschlandticket,Ja
530,913,student,deutschlandticket,
531,915,student,deutschlandticket,
532,917,niwi,deutschlandticket,Ja
533,918,niwi,deutschlandticket,Ja
534,919,niwi,deutschlandticket,Ja
535,920,student,deutschlandticket,
536,922,wimi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
537,924,prof,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
538,925,wimi,deutschlandticket,Kommt darauf an...
539,926,other,deutschlandticket,Ja
540,927,student,deutschlandticket,
541,928,other,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
542,930,prof,deutschlandticket,Nein
543,931,student,deutschlandticket,
544,932,student,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
545,933,student,deutschlandticket,
546,934,student,deutschlandticket,
547,935,student,deutschlandticket,
548,936,student,deutschlandticket,
549,937,niwi,deutschlandticket,Ja
550,940,niwi,deutschlandticket,Nein
551,941,student,deutschlandticket,
552,942,niwi,deutschlandticket,Nein
553,943,student,deutschlandticket,
554,945,student,deutschlandticket,
555,946,wimi,deutschlandticket,Kommt darauf an...
556,948,student,deutschlandticket,
557,949,niwi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
558,951,prof,deutschlandticket,Ja
559,952,niwi,deutschlandticket,Nein
560,953,student,deutschlandticket,
561,957,niwi,deutschlandticket,Ja
562,958,other,deutschlandticket,Nein
563,959,wimi,deutschlandticket,Nein
564,960,student,deutschlandticket,
565,961,student,deutschlandticket,
566,962,prof,deutschlandticket,Ja
567,963,wimi,deutschlandticket,Kommt darauf an...
568,964,student,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
569,965,wimi,deutschlandticket,Ja
570,968,student,deutschlandticket,Ja
571,969,student,deutschlandticket,
572,971,student,deutschlandticket,
573,973,student,deutschlandticket,nicht beantwortet
574,974,niwi,deutschlandticket,Nein
575,975,prof,deutschlandticket,Nein
576,976,student,deutschlandticket,
577,977,student,deutschlandticket,
578,978,student,deutschlandticket,
579,979,niwi,deutschlandticket,Kommt darauf an...
580,981,student,deutschlandticket,
581,982,wimi,deutschlandticket,Ja
582,983,student,deutschlandticket,
583,985,student,deutschlandticket,
584,986,niwi,deutschlandticket,Nein
585,987,niwi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
586,988,student,deutschlandticket,
587,989,student,deutschlandticket,
588,991,student,deutschlandticket,
589,993,niwi,deutschlandticket,Nein
590,994,student,deutschlandticket,
591,996,niwi,deutschlandticket,Kommt darauf an...
592,997,niwi,deutschlandticket,Nein
593,998,wimi,deutschlandticket,Ja
594,999,niwi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
595,1000,niwi,deutschlandticket,Kommt darauf an...
596,1002,student,deutschlandticket,
597,1003,student,deutschlandticket,
598,1005,student,deutschlandticket,
599,1006,student,deutschlandticket,
600,1007,wimi,deutschlandticket,Nein
601,1008,student,deutschlandticket,
602,1009,niwi,deutschlandticket,Ja
603,1010,student,deutschlandticket,
604,1011,student,deutschlandticket,
605,1012,student,deutschlandticket,
606,1014,student,deutschlandticket,
607,1015,student,deutschlandticket,
608,1017,student,deutschlandticket,
609,1018,student,deutschlandticket,
610,1019,student,deutschlandticket,
611,1020,student,deutschlandticket,
612,1021,student,deutschlandticket,
613,1022,student,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
614,1023,student,deutschlandticket,
615,1024,wimi,deutschlandticket,Ja
616,1025,student,deutschlandticket,
617,1026,student,deutschlandticket,
618,1027,student,deutschlandticket,
619,1028,wimi,deutschlandticket,Ja
620,1029,student,deutschlandticket,
621,1030,student,deutschlandticket,
622,1032,wimi,deutschlandticket,Ja
623,1033,niwi,deutschlandticket,Ja
624,1034,student,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
625,1035,student,deutschlandticket,
626,1036,student,deutschlandticket,
627,1037,student,deutschlandticket,
628,1038,student,deutschlandticket,Ja
629,1039,student,deutschlandticket,
630,1040,student,deutschlandticket,
631,1041,student,deutschlandticket,
632,1042,student,deutschlandticket,
633,1044,wimi,deutschlandticket,Nein
634,1045,student,deutschlandticket,
635,1046,student,deutschlandticket,
636,1047,student,deutschlandticket,
637,1048,wimi,deutschlandticket,Kommt darauf an...
638,1050,wimi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
639,1051,student,deutschlandticket,
640,1052,student,deutschlandticket,
641,1053,student,deutschlandticket,
642,1054,student,deutschlandticket,
643,1056,student,deutschlandticket,
644,1057,niwi,deutschlandticket,Ja
645,1058,student,deutschlandticket,
646,1059,student,deutschlandticket,
647,1060,niwi,deutschlandticket,Ja
648,1061,student,deutschlandticket,
649,1062,other,deutschlandticket,Nein
650,1064,student,deutschlandticket,
651,1065,student,deutschlandticket,
652,1066,student,deutschlandticket,
653,1067,student,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
654,1068,niwi,deutschlandticket,Nein
655,1069,prof,deutschlandticket,Kommt darauf an...
656,1070,student,deutschlandticket,
657,1071,wimi,deutschlandticket,Nein
658,1072,student,deutschlandticket,
659,1073,student,deutschlandticket,
660,1074,student,deutschlandticket,
661,1075,student,deutschlandticket,
662,1076,wimi,deutschlandticket,Nein
663,1077,wimi,deutschlandticket,Nein
664,1078,student,deutschlandticket,
665,1079,student,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
666,1080,wimi,deutschlandticket,Kommt darauf an...
667,1081,niwi,deutschlandticket,Nein
668,1082,student,deutschlandticket,
669,1083,student,deutschlandticket,
670,1084,student,deutschlandticket,
671,1086,student,deutschlandticket,
672,1087,student,deutschlandticket,
673,1088,student,deutschlandticket,
674,1090,student,deutschlandticket,
675,1091,student,deutschlandticket,
676,1092,student,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
677,1093,niwi,deutschlandticket,Kommt darauf an...
678,1094,student,deutschlandticket,
679,1095,wimi,deutschlandticket,Nein
680,1098,student,deutschlandticket,
681,1100,student,deutschlandticket,
682,1101,wimi,deutschlandticket,Ja
683,1102,niwi,deutschlandticket,Ja
684,1103,student,deutschlandticket,
685,1104,student,deutschlandticket,
686,1105,student,deutschlandticket,
687,1107,wimi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
688,1108,wimi,deutschlandticket,Nein
689,1109,student,deutschlandticket,
690,1112,student,deutschlandticket,
691,1114,student,deutschlandticket,
692,1116,student,deutschlandticket,
693,1117,student,deutschlandticket,
694,1118,student,deutschlandticket,
695,1120,student,deutschlandticket,
696,1121,wimi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
697,1122,student,deutschlandticket,
698,1123,student,deutschlandticket,
699,1124,student,deutschlandticket,
700,1125,student,deutschlandticket,
701,1127,student,deutschlandticket,Ja
702,1128,student,deutschlandticket,
703,1129,student,deutschlandticket,
704,1130,wimi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
705,1131,student,deutschlandticket,
706,1132,student,deutschlandticket,
707,1133,other,deutschlandticket,Nein
708,1134,student,deutschlandticket,
709,1135,student,deutschlandticket,
710,1136,wimi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
711,1137,student,deutschlandticket,
712,1138,prof,deutschlandticket,Nein
713,1139,wimi,deutschlandticket,Ja
714,1140,other,deutschlandticket,Nein
715,1141,student,deutschlandticket,
716,1142,niwi,deutschlandticket,Kommt darauf an...
717,1143,student,deutschlandticket,Ja
718,1144,wimi,deutschlandticket,Nein
719,1145,wimi,deutschlandticket,Nein
720,1146,student,deutschlandticket,Nein
721,1147,student,deutschlandticket,
722,1148,niwi,deutschlandticket,Ja
723,1149,wimi,deutschlandticket,Kommt darauf an...
724,1150,niwi,deutschlandticket,Ja
725,1151,student,deutschlandticket,
726,1152,student,deutschlandticket,
727,1153,wimi,deutschlandticket,Ja
728,1154,student,deutschlandticket,
729,1155,wimi,deutschlandticket,Ja
730,1156,wimi,deutschlandticket,Nein
731,1157,wimi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
732,1158,student,deutschlandticket,
733,1159,student,deutschlandticket,
734,1161,student,deutschlandticket,
735,1162,student,deutschlandticket,
736,1163,wimi,deutschlandticket,Ja
737,1164,student,deutschlandticket,
738,1165,niwi,deutschlandticket,Nein
739,1166,student,deutschlandticket,
740,1167,student,deutschlandticket,
741,1168,student,deutschlandticket,
742,1169,prof,deutschlandticket,Nein
743,1170,student,deutschlandticket,
744,1171,niwi,deutschlandticket,Nein
745,1172,prof,deutschlandticket,Ja
746,1173,student,deutschlandticket,
747,1174,student,deutschlandticket,
748,1175,student,deutschlandticket,
749,1180,student,deutschlandticket,
750,1181,student,deutschlandticket,
751,1182,student,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
752,1183,student,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
753,1184,niwi,deutschlandticket,Nein
754,1185,niwi,deutschlandticket,Ja
755,1186,student,deutschlandticket,
756,1189,prof,deutschlandticket,Nein
757,1191,student,deutschlandticket,
758,1193,student,deutschlandticket,
759,1194,student,deutschlandticket,
760,1196,student,deutschlandticket,
761,1198,student,deutschlandticket,
762,1199,student,deutschlandticket,
763,1201,wimi,deutschlandticket,Kommt darauf an...
764,1203,student,deutschlandticket,
765,1207,student,deutschlandticket,
766,1208,student,deutschlandticket,
767,1209,niwi,deutschlandticket,Nein
768,1210,student,deutschlandticket,
769,1212,student,deutschlandticket,
770,1213,wimi,deutschlandticket,Ja
771,1215,prof,deutschlandticket,Nein
772,1216,prof,deutschlandticket,Nein
773,1217,other,deutschlandticket,Nein
774,1218,wimi,deutschlandticket,Ja
775,1219,prof,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
776,1220,student,deutschlandticket,
777,1221,student,deutschlandticket,
778,1222,student,deutschlandticket,
779,1223,wimi,deutschlandticket,Ja
780,1224,wimi,deutschlandticket,Ja
781,1225,student,deutschlandticket,
782,1226,niwi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
783,1230,student,deutschlandticket,
784,1232,prof,deutschlandticket,Nein
785,1233,wimi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
786,1234,student,deutschlandticket,
787,1235,wimi,deutschlandticket,Nein
788,1236,student,deutschlandticket,
789,1238,student,deutschlandticket,
790,1239,wimi,deutschlandticket,Nein
791,1240,niwi,deutschlandticket,Nein
792,1242,student,deutschlandticket,
793,1243,student,deutschlandticket,
794,1244,wimi,deutschlandticket,Nein
795,1245,student,deutschlandticket,
796,1246,prof,deutschlandticket,Nein
797,1247,student,deutschlandticket,
798,1248,student,deutschlandticket,
799,1249,niwi,deutschlandticket,Ja
800,1250,niwi,deutschlandticket,Nein
801,1251,student,deutschlandticket,
802,1252,student,deutschlandticket,
803,1253,student,deutschlandticket,
804,1254,student,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
805,1257,prof,deutschlandticket,Kommt darauf an...
806,1258,wimi,deutschlandticket,Ja
807,1259,student,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
808,1260,student,deutschlandticket,
809,1261,wimi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
810,1262,student,deutschlandticket,
811,1263,student,deutschlandticket,
812,1264,student,deutschlandticket,
813,1265,student,deutschlandticket,
814,1266,student,deutschlandticket,
815,1267,student,deutschlandticket,
816,1268,student,deutschlandticket,
817,1269,wimi,deutschlandticket,Kommt darauf an...
818,1270,student,deutschlandticket,
819,1271,student,deutschlandticket,Ja
820,1274,student,deutschlandticket,
821,1275,student,deutschlandticket,
822,1276,student,deutschlandticket,
823,1277,student,deutschlandticket,
824,1279,niwi,deutschlandticket,Ja
825,1280,student,deutschlandticket,
826,1283,wimi,deutschlandticket,Ja
827,1284,niwi,deutschlandticket,Ja
828,1285,wimi,deutschlandticket,Ja
829,1286,student,deutschlandticket,
830,1287,student,deutschlandticket,
831,1288,student,deutschlandticket,
832,1289,student,deutschlandticket,
833,1291,niwi,deutschlandticket,Kommt darauf an...
834,1292,student,deutschlandticket,
835,1293,student,deutschlandticket,
836,1295,prof,deutschlandticket,Nein
837,1296,student,deutschlandticket,
838,1297,student,deutschlandticket,
839,1298,other,deutschlandticket,Ja
840,1300,student,deutschlandticket,
841,1301,student,deutschlandticket,
842,1304,niwi,deutschlandticket,Ja
843,1305,prof,deutschlandticket,Kommt darauf an...
844,1306,niwi,deutschlandticket,Ja
845,1308,niwi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
846,1309,student,deutschlandticket,
847,1311,student,deutschlandticket,
848,1312,student,deutschlandticket,
849,1313,student,deutschlandticket,Ja
850,1314,student,deutschlandticket,
851,1315,niwi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
852,1316,student,deutschlandticket,
853,1317,student,deutschlandticket,
854,1318,student,deutschlandticket,Ja
855,1319,niwi,deutschlandticket,Nein
856,1320,student,deutschlandticket,
857,1321,student,deutschlandticket,
858,1322,student,deutschlandticket,
859,1323,wimi,deutschlandticket,Ja
860,1324,wimi,deutschlandticket,Nein
861,1325,wimi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
862,1326,student,deutschlandticket,
863,1328,student,deutschlandticket,
864,1329,student,deutschlandticket,
865,1330,student,deutschlandticket,
866,1332,student,deutschlandticket,
867,1333,student,deutschlandticket,
868,1334,student,deutschlandticket,
869,1335,student,deutschlandticket,
870,1336,niwi,deutschlandticket,Ja
871,1337,prof,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
872,1338,wimi,deutschlandticket,Kommt darauf an...
873,1339,other,deutschlandticket,Nein
874,1340,student,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
875,1341,niwi,deutschlandticket,Ja
876,1342,student,deutschlandticket,
877,1345,student,deutschlandticket,
878,1346,student,deutschlandticket,
879,1347,student,deutschlandticket,
880,1349,prof,deutschlandticket,Nein
881,1350,student,deutschlandticket,
882,1351,student,deutschlandticket,
883,1352,student,deutschlandticket,
884,1353,other,deutschlandticket,Ja
885,1354,niwi,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
886,1356,prof,deutschlandticket,Ja
887,1357,student,deutschlandticket,
888,1359,student,deutschlandticket,
889,1361,student,deutschlandticket,
890,1362,student,deutschlandticket,
891,1363,student,deutschlandticket,Nein
892,1364,prof,deutschlandticket,Nein
893,1365,niwi,deutschlandticket,Nein
894,1367,student,deutschlandticket,
895,1370,student,deutschlandticket,
896,1373,other,deutschlandticket,Nein
897,1375,student,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
898,1376,student,deutschlandticket,
899,1377,niwi,deutschlandticket,Kommt darauf an...
900,1379,wimi,deutschlandticket,Nein
901,1380,student,deutschlandticket,
902,1381,student,deutschlandticket,
903,1382,student,deutschlandticket,
904,1383,student,deutschlandticket,
905,1384,niwi,deutschlandticket,Nein
906,1385,student,deutschlandticket,Ich habe schon ein Deutschlandticket o.ä.
